state,community_url,house_url
,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes/bluffton-8112-e-18TRATH-0014-001-home-014
,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes/bluffton-8112-d-18TRATH-0013-001-home-013
,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes/bluffton-8112-e-tt-023-home-023
,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes,https://www.eastwoodhomes.com/raleigh/wake-forest/enclave-at-traditions-townhomes/denton-8114-e-18TRATH-0015-001-home-015
,https://www.eastwoodhomes.com/raleigh/garner/ford-meadows,https://www.eastwoodhomes.com/raleigh/garner/ford-meadows/Drexel-7212-B-18FORME-0091-001-home-091
,https://www.eastwoodhomes.com/raleigh/garner/ford-meadows,https://www.eastwoodhomes.com/raleigh/garner/ford-meadows/Wescott-7624-A-18FORME-0059-001-home-059
,https://www.eastwoodhomes.com/raleigh/garner/ford-meadows,https://www.eastwoodhomes.com/raleigh/garner/ford-meadows/davidson-7203-h-forme-071-home-071
,https://www.eastwoodhomes.com/raleigh/angier/cedar-ridge,https://www.eastwoodhomes.com/raleigh/angier/cedar-ridge/Davidson-7203-V-18CEDRI-0004-001-home-004
,https://www.eastwoodhomes.com/raleigh/angier/cedar-ridge,https://www.eastwoodhomes.com/raleigh/angier/cedar-ridge/McDowell-7120-M-18CEDRI-0011-001-home-011
,https://www.eastwoodhomes.com/raleigh/angier/cedar-ridge,https://www.eastwoodhomes.com/raleigh/angier/cedar-ridge/Cooper-7048-F-18CEDRI-0005-001-home-005
,https://www.eastwoodhomes.com/charlotte/gastonia/robinson-oaks,https://www.eastwoodhomes.com/charlotte/gastonia/robinson-oaks/Davidson-7203-Z-10ROB70-0406-001-home-406
,https://www.eastwoodhomes.com/charlotte/gastonia/founders-landing,https://www.eastwoodhomes.com/charlotte/gastonia/founders-landing/Amelia-7603-C-10FOULA-0039-001-home-039
